segment,month_name,total_sales,total_profit
Corporate,Oct,416340.0,71439.0
Home Office,Jul,255451.0,46300.0
Consumer,Jul,603847.0,106092.0
Corporate,Mar,341492.0,56910.0
Consumer,Nov,592287.0,101521.0
Home Office,Aug,209016.0,37793.0
Consumer,Aug,614693.0,109136.0
Corporate,Aug,340311.0,58531.0
Home Office,Apr,220542.0,38666.0
Consumer,Jun,586746.0,105863.0
Consumer,May,654100.0,115764.0
Home Office,Sep,203396.0,35941.0
Corporate,Jul,341396.0,60430.0
Corporate,Dec,420598.0,72755.0
Corporate,May,371535.0,66155.0
Corporate,Apr,406937.0,69459.0
Home Office,May,227412.0,41753.0
Home Office,Jan,218233.0,40251.0
Home Office,Jun,206628.0,37606.0
Consumer,Sep,616155.0,109403.0
Home Office,Mar,246515.0,41342.0
Consumer,Apr,664519.0,117452.0
Home Office,Nov,217543.0,38004.0
Home Office,Oct,239429.0,42507.0
Consumer,Dec,695659.0,126882.0
Corporate,Nov,395787.0,68141.0
Corporate,Sep,344223.0,61309.0
Corporate,Feb,384972.0,66155.0
Home Office,Feb,193789.0,35239.0
Consumer,Mar,680723.0,120824.0
Consumer,Oct,652033.0,114471.0
Corporate,Jan,461486.0,79019.0
Consumer,Jan,592071.0,102971.0
Corporate,Jun,374130.0,67185.0
Home Office,Dec,236153.0,40591.0
Consumer,Feb,573406.0,103079.0
