region,month_name,total_sales
South,Mar,191887.0
South,Jan,176476.0
East,Apr,297472.0
East,Nov,268310.0
Central,May,213377.0
East,Mar,276777.0
Central,Oct,200485.0
South,Nov,173779.0
Central,Apr,214910.0
South,Jul,118569.0
Central,Mar,232827.0
East,Jan,280944.0
West,Apr,293886.0
East,Sep,244751.0
South,Sep,172707.0
West,Aug,244661.0
Central,Nov,193918.0
South,Feb,169391.0
West,Mar,274200.0
South,Dec,186214.0
East,Feb,260439.0
West,Dec,338076.0
West,Sep,277790.0
Central,Sep,198535.0
South,Aug,167599.0
East,Jun,254901.0
West,Jan,301660.0
South,Apr,163512.0
Central,Dec,219719.0
West,Oct,276454.0
Central,Jun,206586.0
Central,Aug,219168.0
East,Oct,332534.0
West,Jun,286610.0
West,Jul,290092.0
West,Nov,282106.0
East,Dec,288963.0
South,Jun,156933.0
East,Jul,268641.0
East,May,271468.0
South,Oct,202511.0
Central,Jul,219728.0
Central,Jan,206897.0
East,Aug,260836.0
Central,Feb,223345.0
South,May,193784.0
West,May,275220.0
West,Feb,196525.0
