region,month_name,total_sales
South,Mar,220737.0
South,Jan,208713.0
East,Apr,348835.0
East,Nov,309879.0
Central,May,258315.0
East,Mar,316692.0
Central,Oct,246643.0
South,Nov,205398.0
Central,Apr,263868.0
South,Jul,147038.0
Central,Mar,284808.0
East,Jan,327898.0
West,Apr,352660.0
East,Sep,301699.0
South,Sep,199628.0
West,Aug,300461.0
Central,Nov,233227.0
South,Feb,197676.0
West,Mar,336528.0
South,Dec,224204.0
East,Feb,320647.0
West,Dec,412199.0
West,Sep,340078.0
Central,Sep,229709.0
South,Aug,197908.0
East,Jun,294346.0
West,Jan,372113.0
South,Apr,215609.0
Central,Dec,268017.0
West,Oct,336791.0
Central,Jun,239559.0
Central,Aug,275317.0
East,Oct,374579.0
West,Jun,335734.0
West,Jul,338355.0
West,Nov,343604.0
East,Dec,355734.0
South,Jun,198335.0
East,Jul,323595.0
East,May,339250.0
South,Oct,233957.0
Central,Jul,272438.0
Central,Jan,257644.0
East,Aug,305509.0
Central,Feb,256738.0
South,May,226363.0
West,May,334326.0
West,Feb,247933.0
