region,month_name,total_sales
South,Mar,247660.0
South,Jan,235269.0
East,Apr,390924.0
East,Nov,351240.0
Central,May,287344.0
East,Mar,367852.0
Central,Oct,288865.0
South,Nov,239403.0
Central,Apr,302738.0
South,Jul,175788.0
Central,Mar,325183.0
East,Jan,382076.0
West,Apr,393136.0
East,Sep,344498.0
South,Sep,217056.0
West,Aug,339531.0
Central,Nov,273727.0
South,Feb,218996.0
West,Mar,369743.0
South,Dec,243077.0
East,Feb,379896.0
West,Dec,457712.0
West,Sep,390062.0
Central,Sep,266032.0
South,Aug,216605.0
East,Jun,342130.0
West,Jan,417891.0
South,Apr,245610.0
Central,Dec,316781.0
West,Oct,384303.0
Central,Jun,277975.0
Central,Aug,309067.0
East,Oct,420171.0
West,Jun,374836.0
West,Jul,383481.0
West,Nov,387463.0
East,Dec,397546.0
South,Jun,233826.0
East,Jul,387587.0
East,May,371025.0
South,Oct,270031.0
Central,Jul,321868.0
Central,Jan,298581.0
East,Aug,342744.0
Central,Feb,304350.0
South,May,261810.0
West,May,375115.0
West,Feb,287602.0
