state,total_sales,total_customers
Alabama,78454.0,50
Arizona,378309.0,135
Arkansas,58497.0,8
California,2545890.0,893
Colorado,301862.0,111
Connecticut,88353.0,33
Delaware,104497.0,35
District of Columbia,7388.0,3
Florida,470341.0,148
Georgia,205794.0,107
Illinois,612642.0,231
Indiana,149045.0,59
Iowa,31254.0,21
Kansas,38971.0,6
Kentucky,307873.0,67
Louisiana,72303.0,39
Maryland,45959.0,22
Massachusetts,170277.0,68
Michigan,267283.0,86
Minnesota,222119.0,60
Mississippi,74004.0,26
Missouri,84324.0,38
Nebraska,6313.0,8
Nevada,25419.0,17
New Hampshire,28444.0,13
New Jersey,212221.0,71
New Mexico,11361.0,15
New York,1314131.0,469
North Carolina,402460.0,188
Ohio,607228.0,221
Oklahoma,47985.0,18
Oregon,54549.0,14
Pennsylvania,722951.0,281
Rhode Island,64420.0,21
South Dakota,4821.0,5
Tennessee,200891.0,73
Texas,1271148.0,444
Utah,92720.0,34
Virginia,266387.0,88
Washington,598136.0,222
Wisconsin,95052.0,45
