category,month,total_sales,total_profit
Furniture,Sep,192960.0,32306.0
Furniture,Oct,180942.0,33568.0
Furniture,Mar,218205.0,40098.0
Office Supplies,Feb,514624.0,90938.0
Technology,Jul,189124.0,33313.0
Office Supplies,Dec,566772.0,98449.0
Furniture,Aug,176469.0,31668.0
Office Supplies,Jul,514737.0,94903.0
Office Supplies,Jun,491893.0,90618.0
Technology,Sep,173679.0,31654.0
Technology,Dec,224407.0,39629.0
Technology,Jun,204447.0,37168.0
Office Supplies,Jan,562126.0,97517.0
Technology,Aug,190292.0,33347.0
Technology,Oct,234772.0,40213.0
Technology,Jan,188662.0,34401.0
Office Supplies,Mar,555468.0,93932.0
Office Supplies,Aug,500383.0,88580.0
Office Supplies,Sep,494418.0,87701.0
Office Supplies,Oct,553943.0,98222.0
Furniture,Nov,173808.0,29432.0
Office Supplies,Nov,505018.0,86765.0
Technology,May,181017.0,30169.0
Furniture,Feb,147328.0,27377.0
Office Supplies,Apr,502286.0,88795.0
Furniture,Jan,174802.0,30447.0
Furniture,Jun,167871.0,27930.0
Technology,Nov,205557.0,35730.0
Technology,Mar,166821.0,28273.0
Technology,Feb,161019.0,27302.0
Furniture,Apr,195943.0,34932.0
Technology,Apr,225215.0,38285.0
Furniture,Dec,180082.0,32138.0
Office Supplies,May,560757.0,100372.0
Furniture,Jul,155703.0,27357.0
Furniture,May,172724.0,31985.0
