segment,month_name,total_sales,total_profit
Corporate,Oct,314345.0,55001.0
Home Office,Jul,197569.0,36269.0
Consumer,Jul,460976.0,82156.0
Corporate,Mar,279067.0,47307.0
Consumer,Nov,432213.0,75816.0
Home Office,Aug,160744.0,28070.0
Consumer,Aug,476137.0,85780.0
Corporate,Aug,271711.0,46814.0
Home Office,Apr,170857.0,30727.0
Consumer,Jun,457740.0,81653.0
Consumer,May,505653.0,90411.0
Home Office,Sep,145023.0,25454.0
Corporate,Jul,258882.0,47053.0
Corporate,Dec,336073.0,58694.0
Corporate,May,305909.0,53685.0
Corporate,Apr,302023.0,51571.0
Home Office,May,177396.0,32477.0
Home Office,Jan,181562.0,33702.0
Home Office,Jun,158443.0,29689.0
Consumer,Sep,489514.0,85754.0
Home Office,Mar,190507.0,30484.0
Consumer,Apr,523210.0,92141.0
Home Office,Nov,174607.0,30487.0
Home Office,Oct,189475.0,33319.0
Consumer,Dec,543162.0,98204.0
Corporate,Nov,329819.0,55628.0
Corporate,Sep,277703.0,49315.0
Corporate,Feb,281444.0,45929.0
Home Office,Feb,147089.0,26168.0
Consumer,Mar,525882.0,93656.0
Consumer,Oct,529353.0,94137.0
Corporate,Jan,352913.0,59107.0
Consumer,Jan,463557.0,81560.0
Corporate,Jun,304157.0,55249.0
Home Office,Dec,190724.0,32744.0
Consumer,Feb,438976.0,80909.0
