region,month_name,total_sales
South,Mar,216180.0
South,Jan,202688.0
East,Apr,334512.0
East,Nov,302130.0
Central,May,251875.0
East,Mar,309413.0
Central,Oct,230589.0
South,Nov,200565.0
Central,Apr,252702.0
South,Jul,140493.0
Central,Mar,277191.0
East,Jan,318766.0
West,Apr,341004.0
East,Sep,296072.0
South,Sep,196717.0
West,Aug,289881.0
Central,Nov,225003.0
South,Feb,192271.0
West,Mar,328348.0
South,Dec,219365.0
East,Feb,308633.0
West,Dec,397878.0
West,Sep,321576.0
Central,Sep,223217.0
South,Aug,190657.0
East,Jun,288258.0
West,Jan,355938.0
South,Apr,210142.0
Central,Dec,255776.0
West,Oct,324142.0
Central,Jun,231119.0
Central,Aug,266645.0
East,Oct,368467.0
West,Jun,325702.0
West,Jul,327677.0
West,Nov,336315.0
East,Dec,347517.0
South,Jun,193823.0
East,Jul,315359.0
East,May,328539.0
South,Oct,230160.0
Central,Jul,263319.0
Central,Jan,251101.0
East,Aug,295086.0
Central,Feb,250995.0
South,May,222738.0
West,May,322840.0
West,Feb,239318.0
