category,month,total_sales,total_profit
Furniture,Sep,278489.0,48553.0
Furniture,Oct,277814.0,49969.0
Furniture,Mar,304636.0,55917.0
Office Supplies,Feb,752863.0,134384.0
Technology,Jul,315966.0,53047.0
Office Supplies,Dec,840277.0,144930.0
Furniture,Aug,265124.0,47557.0
Office Supplies,Jul,751546.0,136034.0
Office Supplies,Jun,740279.0,134546.0
Technology,Sep,261595.0,45977.0
Technology,Dec,347261.0,62889.0
Technology,Jun,311883.0,55807.0
Office Supplies,Jan,842322.0,148083.0
Technology,Aug,271468.0,48062.0
Technology,Oct,329999.0,56240.0
Technology,Jan,289930.0,51143.0
Office Supplies,Mar,817367.0,138428.0
Office Supplies,Aug,732293.0,128934.0
Office Supplies,Sep,749557.0,134127.0
Office Supplies,Oct,815668.0,142546.0
Furniture,Nov,253905.0,43939.0
Office Supplies,Nov,748457.0,127235.0
Technology,May,272266.0,45883.0
Furniture,Feb,250072.0,46960.0
Office Supplies,Apr,772293.0,136223.0
Furniture,Jan,265193.0,46525.0
Furniture,Jun,241850.0,41539.0
Technology,Nov,296366.0,53312.0
Technology,Mar,248867.0,42497.0
Technology,Feb,247251.0,40116.0
Furniture,Apr,280304.0,49528.0
Technology,Apr,345173.0,59121.0
Furniture,Dec,300388.0,55078.0
Office Supplies,May,835334.0,149879.0
Furniture,Jul,252807.0,43652.0
Furniture,May,258007.0,47465.0
