state,total_sales,total_customers
Alabama,93036.0,67
Arizona,436227.0,182
Arkansas,62126.0,13
California,2904342.0,1233
Colorado,356092.0,151
Connecticut,101309.0,45
Delaware,111623.0,49
District of Columbia,7388.0,3
Florida,511359.0,193
Georgia,237176.0,135
Illinois,720595.0,319
Indiana,174393.0,76
Iowa,34838.0,27
Kansas,40053.0,8
Kentucky,343609.0,90
Louisiana,80320.0,48
Maryland,46921.0,24
Massachusetts,183953.0,82
Michigan,312624.0,122
Minnesota,258867.0,96
Mississippi,84942.0,42
Missouri,93977.0,49
Nebraska,8416.0,10
Nevada,27240.0,21
New Hampshire,32445.0,17
New Jersey,225565.0,83
New Mexico,16505.0,20
New York,1530476.0,653
North Carolina,438846.0,229
Ohio,685577.0,286
Oklahoma,65192.0,27
Oregon,54549.0,14
Pennsylvania,812130.0,378
Rhode Island,71226.0,28
South Dakota,19109.0,9
Tennessee,212604.0,90
Texas,1411297.0,584
Utah,100038.0,43
Virginia,283516.0,112
Washington,663377.0,297
Wisconsin,109315.0,59
