category,month,total_sales,total_profit
Furniture,Sep,272681.0,47292.0
Furniture,Oct,268954.0,48281.0
Furniture,Mar,299291.0,55005.0
Office Supplies,Feb,731192.0,130110.0
Technology,Jul,306003.0,51347.0
Office Supplies,Dec,804152.0,139381.0
Furniture,Aug,257824.0,46392.0
Office Supplies,Jul,732752.0,132776.0
Office Supplies,Jun,707400.0,128188.0
Technology,Sep,254642.0,45029.0
Technology,Dec,333302.0,60575.0
Technology,Jun,305590.0,54736.0
Office Supplies,Jan,812755.0,141929.0
Technology,Aug,255190.0,45293.0
Technology,Oct,318659.0,54138.0
Technology,Jan,281233.0,49632.0
Office Supplies,Mar,792329.0,133854.0
Office Supplies,Aug,712370.0,125230.0
Office Supplies,Sep,711778.0,125889.0
Office Supplies,Oct,791964.0,138196.0
Furniture,Nov,244577.0,42283.0
Office Supplies,Nov,730782.0,125087.0
Technology,May,254476.0,43579.0
Furniture,Feb,242303.0,45379.0
Office Supplies,Apr,744028.0,130439.0
Furniture,Jan,252255.0,44289.0
Furniture,Jun,234748.0,40630.0
Technology,Nov,289482.0,52182.0
Technology,Mar,234015.0,40785.0
Technology,Feb,236275.0,38586.0
Furniture,Apr,275762.0,48717.0
Technology,Apr,337988.0,57874.0
Furniture,Dec,292464.0,53531.0
Office Supplies,May,803841.0,143571.0
Furniture,Jul,246897.0,42549.0
Furniture,May,251421.0,46302.0
