category,month,total_sales,total_profit
Furniture,Sep,198825.0,33400.0
Furniture,Oct,187628.0,34476.0
Furniture,Mar,223718.0,41088.0
Office Supplies,Feb,531446.0,93760.0
Technology,Jul,196759.0,34433.0
Office Supplies,Dec,592620.0,103118.0
Furniture,Aug,183359.0,33090.0
Office Supplies,Jul,533454.0,97768.0
Office Supplies,Jun,513316.0,94014.0
Technology,Sep,180048.0,32765.0
Technology,Dec,238091.0,41494.0
Technology,Jun,211003.0,38455.0
Office Supplies,Jan,592393.0,102332.0
Technology,Aug,194780.0,34073.0
Technology,Oct,240245.0,41198.0
Technology,Jan,198051.0,36120.0
Office Supplies,Mar,581646.0,98064.0
Office Supplies,Aug,516926.0,91196.0
Office Supplies,Sep,520747.0,92058.0
Office Supplies,Oct,589839.0,104187.0
Furniture,Nov,182602.0,31174.0
Office Supplies,Nov,516684.0,88839.0
Technology,May,189510.0,31504.0
Furniture,Feb,152595.0,28354.0
Office Supplies,Apr,530824.0,93774.0
Furniture,Jan,180346.0,31419.0
Furniture,Jun,182687.0,31447.0
Technology,Nov,223862.0,39481.0
Technology,Mar,173888.0,29604.0
Technology,Feb,168859.0,28619.0
Furniture,Apr,201960.0,36119.0
Technology,Apr,241826.0,40903.0
Furniture,Dec,205313.0,38202.0
Office Supplies,May,583789.0,104880.0
Furniture,Jul,168899.0,30317.0
Furniture,May,182422.0,33842.0
