category,month,total_sales,total_profit
Furniture,Sep,161720.0,26696.0
Furniture,Oct,152836.0,28646.0
Furniture,Mar,185398.0,34231.0
Office Supplies,Feb,409085.0,72976.0
Technology,Jul,150712.0,26659.0
Office Supplies,Dec,471753.0,81740.0
Furniture,Aug,146956.0,26574.0
Office Supplies,Jul,380398.0,70087.0
Office Supplies,Jun,358859.0,64816.0
Technology,Sep,119972.0,21667.0
Technology,Dec,174772.0,30384.0
Technology,Jun,169022.0,31061.0
Office Supplies,Jan,437675.0,77019.0
Technology,Aug,145240.0,25140.0
Technology,Oct,187582.0,30692.0
Technology,Jan,155576.0,28655.0
Office Supplies,Mar,440310.0,72897.0
Office Supplies,Aug,393157.0,70478.0
Office Supplies,Sep,368457.0,63444.0
Office Supplies,Oct,447831.0,78029.0
Furniture,Nov,146011.0,24559.0
Office Supplies,Nov,391074.0,65374.0
Technology,May,146464.0,24336.0
Furniture,Feb,119949.0,22815.0
Office Supplies,Apr,376147.0,66256.0
Furniture,Jan,131741.0,23951.0
Furniture,Jun,109778.0,18947.0
Technology,Nov,171329.0,29813.0
Technology,Mar,134215.0,23102.0
Technology,Feb,132204.0,22019.0
Furniture,Apr,153086.0,27109.0
Technology,Apr,166555.0,28634.0
Furniture,Dec,141566.0,25074.0
Office Supplies,May,434771.0,77772.0
Furniture,Jul,119391.0,21175.0
Furniture,May,138766.0,26358.0
