category,month,total_sales,total_profit
Furniture,Sep,262596.0,45702.0
Furniture,Oct,252545.0,45121.0
Furniture,Mar,285954.0,52423.0
Office Supplies,Feb,697431.0,124906.0
Technology,Jul,269719.0,46411.0
Office Supplies,Dec,753536.0,130983.0
Furniture,Aug,245182.0,44206.0
Office Supplies,Jul,700217.0,126980.0
Office Supplies,Jun,675956.0,122668.0
Technology,Sep,237045.0,42470.0
Technology,Dec,323368.0,58718.0
Technology,Jun,268387.0,49265.0
Office Supplies,Jan,776522.0,134664.0
Technology,Aug,245268.0,43160.0
Technology,Oct,305438.0,51736.0
Technology,Jan,262118.0,46351.0
Office Supplies,Mar,761419.0,128123.0
Office Supplies,Aug,677402.0,118787.0
Office Supplies,Sep,670300.0,119435.0
Office Supplies,Oct,753951.0,132062.0
Furniture,Nov,232537.0,40219.0
Office Supplies,Nov,700475.0,118953.0
Technology,May,244511.0,41833.0
Furniture,Feb,232649.0,43488.0
Office Supplies,Apr,711328.0,124775.0
Furniture,Jan,238685.0,41937.0
Furniture,Jun,228013.0,39484.0
Technology,Nov,279174.0,49982.0
Technology,Mar,224731.0,39062.0
Technology,Feb,225016.0,36694.0
Furniture,Apr,261586.0,46148.0
Technology,Apr,323484.0,55347.0
Furniture,Dec,280808.0,51367.0
Office Supplies,May,772263.0,138314.0
Furniture,Jul,234255.0,40060.0
Furniture,May,239718.0,44060.0
