region,month_name,total_sales
South,Mar,229732.0
South,Jan,213966.0
East,Apr,367033.0
East,Nov,326123.0
Central,May,266497.0
East,Mar,330982.0
Central,Oct,258810.0
South,Nov,223969.0
Central,Apr,277270.0
South,Jul,154779.0
Central,Mar,294237.0
East,Jan,341885.0
West,Apr,364166.0
East,Sep,315717.0
South,Sep,203632.0
West,Aug,310297.0
Central,Nov,249199.0
South,Feb,206778.0
West,Mar,346209.0
South,Dec,231208.0
East,Feb,329159.0
West,Dec,420041.0
West,Sep,353958.0
Central,Sep,242564.0
South,Aug,204386.0
East,Jun,309745.0
West,Jan,384234.0
South,Apr,222662.0
Central,Dec,282513.0
West,Oct,347994.0
Central,Jun,249480.0
Central,Aug,286152.0
East,Oct,386351.0
West,Jun,346231.0
West,Jul,351777.0
West,Nov,356110.0
East,Dec,366723.0
South,Jun,207958.0
East,Jul,342435.0
East,May,352554.0
South,Oct,247461.0
Central,Jul,282540.0
Central,Jan,270325.0
East,Aug,318965.0
Central,Feb,273036.0
South,May,239767.0
West,May,349697.0
West,Feb,258764.0
