segment,month_name,total_sales,total_profit
Corporate,Oct,428399.0,73801.0
Home Office,Jul,271422.0,49083.0
Consumer,Jul,635901.0,111420.0
Corporate,Mar,351045.0,58649.0
Consumer,Nov,614797.0,106075.0
Home Office,Aug,211698.0,38206.0
Consumer,Aug,638118.0,113681.0
Corporate,Aug,351703.0,60708.0
Home Office,Apr,230898.0,40558.0
Consumer,Jun,627172.0,112481.0
Consumer,May,674552.0,119179.0
Home Office,Sep,213656.0,37960.0
Corporate,Jul,348650.0,61466.0
Corporate,Dec,439504.0,76095.0
Corporate,May,378588.0,67580.0
Corporate,Apr,414458.0,70658.0
Home Office,May,233763.0,42859.0
Home Office,Jan,223978.0,41066.0
Home Office,Jun,211580.0,38496.0
Consumer,Sep,629211.0,111410.0
Home Office,Mar,252336.0,42408.0
Consumer,Apr,682847.0,120696.0
Home Office,Nov,227043.0,39981.0
Home Office,Oct,247298.0,43858.0
Consumer,Dec,722535.0,130935.0
Corporate,Nov,404559.0,69903.0
Corporate,Sep,366374.0,64003.0
Corporate,Feb,393020.0,67631.0
Home Office,Feb,201438.0,36576.0
Consumer,Mar,697603.0,123936.0
Consumer,Oct,675041.0,117427.0
Corporate,Jan,471641.0,80767.0
Consumer,Jan,617825.0,107234.0
Corporate,Jun,380827.0,68314.0
Home Office,Dec,243979.0,42033.0
Consumer,Feb,590210.0,105798.0
