category,month,total_sales,total_profit
Furniture,Sep,270520.0,46878.0
Furniture,Oct,260823.0,46704.0
Furniture,Mar,296007.0,54456.0
Office Supplies,Feb,716953.0,127892.0
Technology,Jul,300380.0,50383.0
Office Supplies,Dec,794456.0,137884.0
Furniture,Aug,255021.0,45861.0
Office Supplies,Jul,726139.0,131448.0
Office Supplies,Jun,701597.0,127368.0
Technology,Sep,241950.0,43361.0
Technology,Dec,331234.0,60279.0
Technology,Jun,293368.0,53234.0
Office Supplies,Jan,806759.0,140837.0
Technology,Aug,251934.0,44640.0
Technology,Oct,316516.0,53757.0
Technology,Jan,279101.0,49206.0
Office Supplies,Mar,782059.0,132032.0
Office Supplies,Aug,700992.0,123157.0
Office Supplies,Sep,705178.0,124799.0
Office Supplies,Oct,786031.0,136949.0
Furniture,Nov,242465.0,41943.0
Office Supplies,Nov,722665.0,123489.0
Technology,May,251660.0,43083.0
Furniture,Feb,239147.0,44693.0
Office Supplies,Apr,728032.0,127688.0
Furniture,Jan,247957.0,43426.0
Furniture,Jun,233802.0,40453.0
Technology,Nov,286703.0,51572.0
Technology,Mar,232372.0,40483.0
Technology,Feb,234744.0,38372.0
Furniture,Apr,269947.0,47632.0
Technology,Apr,334429.0,57186.0
Furniture,Dec,289426.0,52896.0
Office Supplies,May,795150.0,142180.0
Furniture,Jul,242205.0,41648.0
Furniture,May,248484.0,45779.0
