region,month_name,total_sales
South,Mar,208448.0
South,Jan,189642.0
East,Apr,321225.0
East,Nov,289378.0
Central,May,235410.0
East,Mar,297243.0
Central,Oct,219580.0
South,Nov,190749.0
Central,Apr,245365.0
South,Jul,133458.0
Central,Mar,259364.0
East,Jan,307968.0
West,Apr,322672.0
East,Sep,278178.0
South,Sep,184439.0
West,Aug,276736.0
Central,Nov,213317.0
South,Feb,180210.0
West,Mar,303496.0
South,Dec,202231.0
East,Feb,298366.0
West,Dec,383307.0
West,Sep,299447.0
Central,Sep,213914.0
South,Aug,182689.0
East,Jun,279654.0
West,Jan,335606.0
South,Apr,198006.0
Central,Dec,243190.0
West,Oct,308413.0
Central,Jun,219170.0
Central,Aug,256067.0
East,Oct,356948.0
West,Jun,309315.0
West,Jul,315157.0
West,Nov,326924.0
East,Dec,329983.0
South,Jun,177734.0
East,Jul,303227.0
East,May,304560.0
South,Oct,217439.0
Central,Jul,241497.0
Central,Jan,242058.0
East,Aug,282937.0
Central,Feb,240842.0
South,May,209765.0
West,May,300626.0
West,Feb,226873.0
