segment,month_name,total_sales,total_profit
Corporate,Oct,346971.0,60801.0
Home Office,Jul,218125.0,40090.0
Consumer,Jul,524808.0,92069.0
Corporate,Mar,305672.0,51983.0
Consumer,Nov,493698.0,84887.0
Home Office,Aug,186310.0,33625.0
Consumer,Aug,538083.0,96554.0
Corporate,Aug,302649.0,52220.0
Home Office,Apr,197728.0,34561.0
Consumer,Jun,511628.0,91939.0
Consumer,May,570166.0,101842.0
Home Office,Sep,170236.0,29818.0
Corporate,Jul,292117.0,52765.0
Corporate,Dec,375965.0,65086.0
Corporate,May,331896.0,58411.0
Corporate,Apr,336656.0,58011.0
Home Office,May,200772.0,36833.0
Home Office,Jan,195532.0,36184.0
Home Office,Jun,174548.0,32055.0
Consumer,Sep,544861.0,96649.0
Home Office,Mar,218359.0,35927.0
Consumer,Apr,588799.0,103508.0
Home Office,Nov,195313.0,34455.0
Home Office,Oct,214354.0,37742.0
Consumer,Dec,609242.0,110582.0
Corporate,Nov,359655.0,61885.0
Corporate,Sep,306604.0,54629.0
Corporate,Feb,313162.0,51438.0
Home Office,Feb,164277.0,29600.0
Consumer,Mar,596427.0,105471.0
Consumer,Oct,579529.0,101917.0
Corporate,Jan,395009.0,66499.0
Consumer,Jan,515798.0,90608.0
Corporate,Jun,328113.0,59231.0
Home Office,Dec,213318.0,36806.0
Consumer,Feb,495397.0,90239.0
