region,month_name,total_sales
South,Mar,183564.0
South,Jan,161704.0
East,Apr,259224.0
East,Nov,241887.0
Central,May,202432.0
East,Mar,251649.0
Central,Oct,186940.0
South,Nov,155177.0
Central,Apr,207814.0
South,Jul,109326.0
Central,Mar,224760.0
East,Jan,266358.0
West,Apr,268439.0
East,Sep,226611.0
South,Sep,160332.0
West,Aug,227703.0
Central,Nov,183780.0
South,Feb,160983.0
West,Mar,257663.0
South,Dec,178763.0
East,Feb,238829.0
West,Dec,300932.0
West,Sep,244687.0
Central,Sep,190372.0
South,Aug,153721.0
East,Jun,230452.0
West,Jan,274392.0
South,Apr,148127.0
Central,Dec,195644.0
West,Oct,256537.0
Central,Jun,184781.0
Central,Aug,205628.0
East,Oct,305430.0
West,Jun,263646.0
West,Jul,264199.0
West,Nov,261855.0
East,Dec,261721.0
South,Jun,145520.0
East,Jul,239164.0
East,May,253458.0
South,Oct,189011.0
Central,Jul,203701.0
Central,Jan,190179.0
East,Aug,241105.0
Central,Feb,210964.0
South,May,174597.0
West,May,243294.0
West,Feb,179151.0
