category,month,total_sales,total_profit
Furniture,Sep,185058.0,30987.0
Furniture,Oct,174027.0,32295.0
Furniture,Mar,209987.0,38593.0
Office Supplies,Feb,480082.0,84592.0
Technology,Jul,178403.0,31569.0
Office Supplies,Dec,544780.0,94546.0
Furniture,Aug,170406.0,30614.0
Office Supplies,Jul,486223.0,89472.0
Office Supplies,Jun,456605.0,84419.0
Technology,Sep,155822.0,28041.0
Technology,Dec,211797.0,37357.0
Technology,Jun,198508.0,35994.0
Office Supplies,Jan,532240.0,91994.0
Technology,Aug,178613.0,31334.0
Technology,Oct,219014.0,36547.0
Technology,Jan,179971.0,32988.0
Office Supplies,Mar,540877.0,91677.0
Office Supplies,Aug,471938.0,84151.0
Office Supplies,Sep,472465.0,84147.0
Office Supplies,Oct,531035.0,94078.0
Furniture,Nov,169633.0,28744.0
Office Supplies,Nov,464861.0,79170.0
Technology,May,174074.0,29223.0
Furniture,Feb,138006.0,25989.0
Office Supplies,Apr,475139.0,84161.0
Furniture,Jan,167515.0,29174.0
Furniture,Jun,159578.0,26483.0
Technology,Nov,199703.0,34791.0
Technology,Mar,160247.0,27182.0
Technology,Feb,154464.0,26150.0
Furniture,Apr,187466.0,33398.0
Technology,Apr,215615.0,36555.0
Furniture,Dec,174268.0,31084.0
Office Supplies,May,523132.0,92829.0
Furniture,Jul,142793.0,24986.0
Furniture,May,166937.0,31085.0
