segment,month_name,total_sales,total_profit
Corporate,Oct,327263.0,57377.0
Home Office,Jul,204785.0,37529.0
Consumer,Jul,488514.0,86096.0
Corporate,Mar,286542.0,48507.0
Consumer,Nov,466443.0,80708.0
Home Office,Aug,172851.0,30657.0
Consumer,Aug,514537.0,92162.0
Corporate,Aug,280998.0,48350.0
Home Office,Apr,185667.0,32169.0
Consumer,Jun,482094.0,86874.0
Consumer,May,525252.0,93490.0
Home Office,Sep,153049.0,27042.0
Corporate,Jul,269751.0,48810.0
Corporate,Dec,361210.0,62624.0
Corporate,May,319489.0,56255.0
Corporate,Apr,311653.0,53228.0
Home Office,May,181984.0,33133.0
Home Office,Jan,186653.0,34574.0
Home Office,Jun,165410.0,30806.0
Consumer,Sep,509821.0,89611.0
Home Office,Mar,195750.0,31437.0
Consumer,Apr,562098.0,99291.0
Home Office,Nov,179386.0,31319.0
Home Office,Oct,196415.0,34448.0
Consumer,Dec,571145.0,103789.0
Corporate,Nov,342076.0,58146.0
Corporate,Sep,285287.0,50600.0
Corporate,Feb,297881.0,48917.0
Home Office,Feb,156106.0,28037.0
Consumer,Mar,552438.0,98083.0
Consumer,Oct,551786.0,98023.0
Corporate,Jan,359664.0,60422.0
Consumer,Jan,493388.0,86613.0
Corporate,Jun,311966.0,56478.0
Home Office,Dec,199218.0,34071.0
Consumer,Feb,468900.0,85349.0
