segment,month_name,total_sales,total_profit
Corporate,Oct,364845.0,63416.0
Home Office,Jul,226115.0,41808.0
Consumer,Jul,540660.0,94695.0
Corporate,Mar,312113.0,53000.0
Consumer,Nov,516495.0,88487.0
Home Office,Aug,194649.0,35226.0
Consumer,Aug,558903.0,99959.0
Corporate,Aug,316504.0,54536.0
Home Office,Apr,207267.0,36095.0
Consumer,Jun,537463.0,96709.0
Consumer,May,596779.0,105858.0
Home Office,Sep,175210.0,30721.0
Corporate,Jul,307343.0,55177.0
Corporate,Dec,396605.0,68632.0
Corporate,May,346999.0,61665.0
Corporate,Apr,358036.0,61753.0
Home Office,May,208039.0,37979.0
Home Office,Jan,202500.0,37374.0
Home Office,Jun,181975.0,33447.0
Consumer,Sep,561448.0,99612.0
Home Office,Mar,227179.0,37756.0
Consumer,Apr,608952.0,107104.0
Home Office,Nov,200759.0,35277.0
Home Office,Oct,223744.0,39596.0
Consumer,Dec,638099.0,115199.0
Corporate,Nov,371111.0,63882.0
Corporate,Sep,321375.0,57513.0
Corporate,Feb,323602.0,53394.0
Home Office,Feb,175323.0,31755.0
Consumer,Mar,611823.0,108117.0
Consumer,Oct,600056.0,105762.0
Corporate,Jan,415318.0,70147.0
Consumer,Jan,534290.0,93910.0
Corporate,Jun,341278.0,61937.0
Home Office,Dec,219518.0,37787.0
Consumer,Feb,517567.0,94457.0
