category,month,total_sales,total_profit
Furniture,Sep,278660.0,48601.0
Furniture,Oct,278161.0,50046.0
Furniture,Mar,305128.0,56015.0
Office Supplies,Feb,753166.0,134453.0
Technology,Jul,315966.0,53047.0
Office Supplies,Dec,840804.0,145046.0
Furniture,Aug,265334.0,47609.0
Office Supplies,Jul,752825.0,136144.0
Office Supplies,Jun,740279.0,134546.0
Technology,Sep,262015.0,46076.0
Technology,Dec,347261.0,62889.0
Technology,Jun,311883.0,55807.0
Office Supplies,Jan,843929.0,148263.0
Technology,Aug,272779.0,48311.0
Technology,Oct,330260.0,56263.0
Technology,Jan,289930.0,51143.0
Office Supplies,Mar,818656.0,138742.0
Office Supplies,Aug,732762.0,129000.0
Office Supplies,Sep,750674.0,134316.0
Office Supplies,Oct,819368.0,143036.0
Furniture,Nov,254331.0,44017.0
Office Supplies,Nov,748930.0,127370.0
Technology,May,272487.0,45933.0
Furniture,Feb,250072.0,46960.0
Office Supplies,Apr,772977.0,136408.0
Furniture,Jan,265193.0,46525.0
Furniture,Jun,242269.0,41568.0
Technology,Nov,296366.0,53312.0
Technology,Mar,248867.0,42497.0
Technology,Feb,248162.0,40363.0
Furniture,Apr,280304.0,49528.0
Technology,Apr,345173.0,59121.0
Furniture,Dec,300388.0,55078.0
Office Supplies,May,838425.0,150481.0
Furniture,Jul,252895.0,43661.0
Furniture,May,258007.0,47465.0
