region,month_name,total_sales
South,Mar,214976.0
South,Jan,201270.0
East,Apr,332393.0
East,Nov,300950.0
Central,May,250966.0
East,Mar,308084.0
Central,Oct,229508.0
South,Nov,200000.0
Central,Apr,252140.0
South,Jul,140324.0
Central,Mar,276261.0
East,Jan,317201.0
West,Apr,339031.0
East,Sep,293333.0
South,Sep,196717.0
West,Aug,287811.0
Central,Nov,222867.0
South,Feb,192117.0
West,Mar,326951.0
South,Dec,218897.0
East,Feb,306398.0
West,Dec,396020.0
West,Sep,317680.0
Central,Sep,221766.0
South,Aug,189646.0
East,Jun,287115.0
West,Jan,346835.0
South,Apr,208800.0
Central,Dec,255400.0
West,Oct,322125.0
Central,Jun,229581.0
Central,Aug,264680.0
East,Oct,366937.0
West,Jun,322978.0
West,Jul,326067.0
West,Nov,334019.0
East,Dec,344097.0
South,Jun,193513.0
East,Jul,313564.0
East,May,326654.0
South,Oct,229914.0
Central,Jul,261463.0
Central,Jan,249246.0
East,Aug,292710.0
Central,Feb,249591.0
South,May,221870.0
West,May,321916.0
West,Feb,237188.0
