category,month,total_sales,total_profit
Furniture,Sep,266856.0,46209.0
Furniture,Oct,254825.0,45607.0
Furniture,Mar,289480.0,53128.0
Office Supplies,Feb,704972.0,125861.0
Technology,Jul,280589.0,48040.0
Office Supplies,Dec,771086.0,133483.0
Furniture,Aug,248571.0,44834.0
Office Supplies,Jul,708197.0,128430.0
Office Supplies,Jun,685368.0,124272.0
Technology,Sep,239004.0,42877.0
Technology,Dec,325537.0,59175.0
Technology,Jun,270435.0,49555.0
Office Supplies,Jan,783301.0,135774.0
Technology,Aug,248725.0,43852.0
Technology,Oct,307880.0,52157.0
Technology,Jan,274328.0,48519.0
Office Supplies,Mar,767667.0,129299.0
Office Supplies,Aug,684360.0,120127.0
Office Supplies,Sep,681561.0,121665.0
Office Supplies,Oct,759773.0,133127.0
Furniture,Nov,235080.0,40522.0
Office Supplies,Nov,709208.0,120844.0
Technology,May,247406.0,42403.0
Furniture,Feb,233922.0,43703.0
Office Supplies,Apr,718730.0,126129.0
Furniture,Jan,242517.0,42421.0
Furniture,Jun,229817.0,39758.0
Technology,Nov,282526.0,50784.0
Technology,Mar,226661.0,39399.0
Technology,Feb,227983.0,37128.0
Furniture,Apr,265882.0,46977.0
Technology,Apr,328502.0,56169.0
Furniture,Dec,283498.0,51722.0
Office Supplies,May,781395.0,139919.0
Furniture,Jul,236934.0,40587.0
Furniture,May,242786.0,44728.0
