segment,month_name,total_sales,total_profit
Corporate,Oct,365889.0,63585.0
Home Office,Jul,228628.0,42274.0
Consumer,Jul,543646.0,95258.0
Corporate,Mar,314050.0,53431.0
Consumer,Nov,519050.0,88828.0
Home Office,Aug,195512.0,35388.0
Consumer,Aug,565878.0,101122.0
Corporate,Aug,319487.0,55023.0
Home Office,Apr,208315.0,36241.0
Consumer,Jun,539526.0,97166.0
Consumer,May,598741.0,106227.0
Home Office,Sep,186760.0,32764.0
Corporate,Jul,309899.0,55473.0
Corporate,Dec,397694.0,68763.0
Corporate,May,348388.0,61999.0
Corporate,Apr,363406.0,62482.0
Home Office,May,211746.0,38744.0
Home Office,Jan,204568.0,37788.0
Home Office,Jun,185069.0,34160.0
Consumer,Sep,564145.0,100021.0
Home Office,Mar,228413.0,38003.0
Consumer,Apr,611258.0,107498.0
Home Office,Nov,201530.0,35391.0
Home Office,Oct,225358.0,39857.0
Consumer,Dec,641496.0,115868.0
Corporate,Nov,373380.0,64206.0
Corporate,Sep,322691.0,57730.0
Corporate,Feb,326194.0,53930.0
Home Office,Feb,180213.0,32645.0
Consumer,Mar,617694.0,109335.0
Consumer,Oct,602525.0,106207.0
Corporate,Jan,425901.0,71728.0
Consumer,Jan,537854.0,94614.0
Corporate,Jun,345392.0,62527.0
Home Office,Dec,221981.0,38053.0
Consumer,Feb,519348.0,94788.0
