region,month_name,total_sales
South,Mar,246788.0
South,Jan,224054.0
East,Apr,388681.0
East,Nov,347060.0
Central,May,282330.0
East,Mar,365829.0
Central,Oct,282666.0
South,Nov,236913.0
Central,Apr,300545.0
South,Jul,173057.0
Central,Mar,317433.0
East,Jan,378446.0
West,Apr,390262.0
East,Sep,340206.0
South,Sep,214986.0
West,Aug,335753.0
Central,Nov,269778.0
South,Feb,217354.0
West,Mar,368341.0
South,Dec,241237.0
East,Feb,378102.0
West,Dec,453056.0
West,Sep,385945.0
Central,Sep,263569.0
South,Aug,215291.0
East,Jun,339254.0
West,Jan,412624.0
South,Apr,245176.0
Central,Dec,312696.0
West,Oct,380115.0
Central,Jun,273463.0
Central,Aug,307161.0
East,Oct,418143.0
West,Jun,370506.0
West,Jul,374540.0
West,Nov,385376.0
East,Dec,395256.0
South,Jun,232113.0
East,Jul,385708.0
East,May,369132.0
South,Oct,257124.0
Central,Jul,313174.0
Central,Jan,294513.0
East,Aug,338205.0
Central,Feb,301174.0
South,May,258430.0
West,May,372535.0
West,Feb,285829.0
