region,month_name,total_sales
South,Mar,245762.0
South,Jan,222921.0
East,Apr,386345.0
East,Nov,345888.0
Central,May,280664.0
East,Mar,364139.0
Central,Oct,278001.0
South,Nov,235488.0
Central,Apr,298398.0
South,Jul,169765.0
Central,Mar,316592.0
East,Jan,378446.0
West,Apr,389618.0
East,Sep,339802.0
South,Sep,213770.0
West,Aug,334371.0
Central,Nov,266722.0
South,Feb,217109.0
West,Mar,364363.0
South,Dec,240492.0
East,Feb,373602.0
West,Dec,452305.0
West,Sep,384221.0
Central,Sep,262632.0
South,Aug,212996.0
East,Jun,329261.0
West,Jan,410122.0
South,Apr,244627.0
Central,Dec,310475.0
West,Oct,379295.0
Central,Jun,271705.0
Central,Aug,306180.0
East,Oct,416488.0
West,Jun,367722.0
West,Jul,372850.0
West,Nov,383714.0
East,Dec,393542.0
South,Jun,230191.0
East,Jul,382276.0
East,May,367574.0
South,Oct,256736.0
Central,Jul,311525.0
Central,Jan,293183.0
East,Aug,337029.0
Central,Feb,299854.0
South,May,257694.0
West,May,371741.0
West,Feb,283491.0
