category,month,total_sales,total_profit
Furniture,Sep,171438.0,28638.0
Furniture,Oct,163766.0,30403.0
Furniture,Mar,200420.0,36979.0
Office Supplies,Feb,447128.0,78646.0
Technology,Jul,162788.0,28716.0
Office Supplies,Dec,498932.0,86461.0
Furniture,Aug,159210.0,28614.0
Office Supplies,Jul,431497.0,79641.0
Office Supplies,Jun,398805.0,72368.0
Technology,Sep,141769.0,25766.0
Technology,Dec,187391.0,32518.0
Technology,Jun,180449.0,33080.0
Office Supplies,Jan,476908.0,82667.0
Technology,Aug,162244.0,28419.0
Technology,Oct,201808.0,33434.0
Technology,Jan,167356.0,30777.0
Office Supplies,Mar,490549.0,82168.0
Office Supplies,Aug,425995.0,76322.0
Office Supplies,Sep,424333.0,75552.0
Office Supplies,Oct,492247.0,87268.0
Furniture,Nov,157790.0,26632.0
Office Supplies,Nov,417497.0,69974.0
Technology,May,160107.0,26709.0
Furniture,Feb,127466.0,24134.0
Office Supplies,Apr,434892.0,76752.0
Furniture,Jan,155506.0,26784.0
Furniture,Jun,129606.0,21399.0
Technology,Nov,184319.0,32096.0
Technology,Mar,145117.0,24979.0
Technology,Feb,141177.0,23795.0
Furniture,Apr,162443.0,28447.0
Technology,Apr,195101.0,32823.0
Furniture,Dec,159030.0,28500.0
Office Supplies,May,472408.0,84358.0
Furniture,Jul,128454.0,22671.0
Furniture,May,155532.0,29154.0
