category,month,total_sales,total_profit
Furniture,Sep,242707.0,42177.0
Furniture,Oct,224919.0,40595.0
Furniture,Mar,268107.0,49037.0
Office Supplies,Feb,621198.0,110569.0
Technology,Jul,242359.0,41816.0
Office Supplies,Dec,691644.0,120156.0
Furniture,Aug,224973.0,41123.0
Office Supplies,Jul,626267.0,113565.0
Office Supplies,Jun,603354.0,110287.0
Technology,Sep,205955.0,37384.0
Technology,Dec,296392.0,52958.0
Technology,Jun,246121.0,44968.0
Office Supplies,Jan,697544.0,120610.0
Technology,Aug,220658.0,38868.0
Technology,Oct,271854.0,46411.0
Technology,Jan,229487.0,41594.0
Office Supplies,Mar,678121.0,114242.0
Office Supplies,Aug,620633.0,109020.0
Office Supplies,Sep,603827.0,107539.0
Office Supplies,Oct,684969.0,120473.0
Furniture,Nov,210293.0,36273.0
Office Supplies,Nov,619267.0,104886.0
Technology,May,220856.0,37376.0
Furniture,Feb,184877.0,34629.0
Office Supplies,Apr,646142.0,113087.0
Furniture,Jan,219186.0,38482.0
Furniture,Jun,206219.0,35955.0
Technology,Nov,255808.0,45955.0
Technology,Mar,197566.0,34024.0
Technology,Feb,206678.0,33822.0
Furniture,Apr,227606.0,40589.0
Technology,Apr,290389.0,49754.0
Furniture,Dec,257700.0,47119.0
Office Supplies,May,708043.0,126949.0
Furniture,Jul,197205.0,34733.0
Furniture,May,216229.0,40064.0
