category,month,total_sales,total_profit
Furniture,Sep,278160.0,48464.0
Furniture,Oct,273949.0,49149.0
Furniture,Mar,302142.0,55474.0
Office Supplies,Feb,739746.0,131861.0
Technology,Jul,312037.0,52468.0
Office Supplies,Dec,826724.0,142463.0
Furniture,Aug,262250.0,47110.0
Office Supplies,Jul,741666.0,134338.0
Office Supplies,Jun,725923.0,132103.0
Technology,Sep,258759.0,45596.0
Technology,Dec,341740.0,61926.0
Technology,Jun,309016.0,55328.0
Office Supplies,Jan,831583.0,145989.0
Technology,Aug,266625.0,47170.0
Technology,Oct,325270.0,55307.0
Technology,Jan,288080.0,50837.0
Office Supplies,Mar,805940.0,136453.0
Office Supplies,Aug,725632.0,127652.0
Office Supplies,Sep,733463.0,130737.0
Office Supplies,Oct,811168.0,141706.0
Furniture,Nov,248909.0,42969.0
Office Supplies,Nov,742802.0,126391.0
Technology,May,270372.0,45645.0
Furniture,Feb,246331.0,46132.0
Office Supplies,Apr,763854.0,134329.0
Furniture,Jan,261766.0,45931.0
Furniture,Jun,240212.0,41330.0
Technology,Nov,293376.0,52874.0
Technology,Mar,247097.0,42099.0
Technology,Feb,246219.0,39940.0
Furniture,Apr,278876.0,49356.0
Technology,Apr,341913.0,58641.0
Furniture,Dec,297384.0,54548.0
Office Supplies,May,819428.0,146550.0
Furniture,Jul,251700.0,43485.0
Furniture,May,254654.0,46886.0
