segment,month_name,total_sales,total_profit
Corporate,Oct,285957.0,49903.0
Home Office,Jul,163120.0,29661.0
Consumer,Jul,407475.0,73238.0
Corporate,Mar,257742.0,43570.0
Consumer,Nov,385123.0,67171.0
Home Office,Aug,138486.0,24109.0
Consumer,Aug,430254.0,78430.0
Corporate,Aug,250748.0,43268.0
Home Office,Apr,152763.0,27213.0
Consumer,Jun,407671.0,72790.0
Consumer,May,432232.0,76427.0
Home Office,Sep,123896.0,22186.0
Corporate,Jul,235594.0,42921.0
Corporate,Dec,302938.0,52852.0
Corporate,May,284645.0,49792.0
Corporate,Apr,280376.0,47793.0
Home Office,May,146721.0,26792.0
Home Office,Jan,151414.0,28017.0
Home Office,Jun,137127.0,25947.0
Consumer,Sep,435861.0,75645.0
Home Office,Mar,168918.0,27030.0
Consumer,Apr,442741.0,78745.0
Home Office,Nov,154934.0,26940.0
Home Office,Oct,175716.0,30803.0
Consumer,Dec,465588.0,83446.0
Corporate,Nov,290814.0,48013.0
Corporate,Sep,252642.0,45181.0
Corporate,Feb,256233.0,42245.0
Home Office,Feb,132393.0,23761.0
Consumer,Mar,481781.0,86337.0
Consumer,Oct,461654.0,82038.0
Corporate,Jan,318989.0,53695.0
Consumer,Jan,407518.0,72076.0
Corporate,Jun,269114.0,48062.0
Home Office,Dec,161787.0,26585.0
Consumer,Feb,382446.0,70495.0
