category,month,total_sales,total_profit
Furniture,Sep,244921.0,42572.0
Furniture,Oct,227702.0,41126.0
Furniture,Mar,269952.0,49397.0
Office Supplies,Feb,629954.0,112192.0
Technology,Jul,248561.0,42855.0
Office Supplies,Dec,703316.0,122028.0
Furniture,Aug,226973.0,41617.0
Office Supplies,Jul,635091.0,115250.0
Office Supplies,Jun,611051.0,111673.0
Technology,Sep,217552.0,39435.0
Technology,Dec,299369.0,53427.0
Technology,Jun,251140.0,45937.0
Office Supplies,Jan,709030.0,122678.0
Technology,Aug,225543.0,39809.0
Technology,Oct,272914.0,46658.0
Technology,Jan,241154.0,43126.0
Office Supplies,Mar,692404.0,117195.0
Office Supplies,Aug,630141.0,110443.0
Office Supplies,Sep,611998.0,108708.0
Office Supplies,Oct,693329.0,121882.0
Furniture,Nov,212840.0,36668.0
Office Supplies,Nov,624603.0,105777.0
Technology,May,224303.0,38182.0
Furniture,Feb,186436.0,34816.0
Office Supplies,Apr,656180.0,114829.0
Furniture,Jan,221288.0,38851.0
Furniture,Jun,208791.0,36472.0
Technology,Nov,257285.0,46162.0
Technology,Mar,199998.0,34626.0
Technology,Feb,209472.0,34362.0
Furniture,Apr,231597.0,41196.0
Technology,Apr,299931.0,51107.0
Furniture,Dec,260375.0,47472.0
Office Supplies,May,716588.0,128506.0
Furniture,Jul,199783.0,35068.0
Furniture,May,220954.0,40733.0
