region,month_name,total_sales
South,Mar,192993.0
South,Jan,176476.0
East,Apr,298165.0
East,Nov,269470.0
Central,May,214028.0
East,Mar,277787.0
Central,Oct,200720.0
South,Nov,174017.0
Central,Apr,215757.0
South,Jul,118984.0
Central,Mar,232948.0
East,Jan,283895.0
West,Apr,296531.0
East,Sep,245532.0
South,Sep,172707.0
West,Aug,245779.0
Central,Nov,194864.0
South,Feb,170054.0
West,Mar,275524.0
South,Dec,187081.0
East,Feb,261490.0
West,Dec,339460.0
West,Sep,278875.0
Central,Sep,202506.0
South,Aug,168101.0
East,Jun,255893.0
West,Jan,302547.0
South,Apr,164157.0
Central,Dec,219719.0
West,Oct,278605.0
Central,Jun,206791.0
Central,Aug,220026.0
East,Oct,334868.0
West,Jun,287389.0
West,Jul,290595.0
West,Nov,284797.0
East,Dec,289764.0
South,Jun,156933.0
East,Jul,269144.0
East,May,271742.0
South,Oct,203519.0
Central,Jul,220389.0
Central,Jan,207872.0
East,Aug,261159.0
Central,Feb,224607.0
South,May,193784.0
West,May,276167.0
West,Feb,196749.0
