region,month_name,total_sales
South,Mar,151517.0
Central,Sep,150513.0
South,Aug,131819.0
South,Jan,133976.0
East,Jun,172456.0
West,Jan,227044.0
South,Apr,113710.0
East,Apr,206036.0
East,Nov,206317.0
Central,Dec,161859.0
West,Oct,220451.0
Central,May,176881.0
Central,Jun,153097.0
East,Mar,199348.0
Central,Aug,159979.0
East,Oct,251307.0
Central,Oct,161580.0
South,Nov,132577.0
West,Jun,192811.0
Central,Apr,169601.0
South,Jul,95553.0
West,Jul,209176.0
West,Nov,222213.0
Central,Mar,202284.0
East,Jan,209214.0
West,Apr,208259.0
East,Sep,182711.0
East,Dec,219722.0
South,Jun,119550.0
East,Jul,183350.0
East,May,200822.0
South,Sep,131977.0
West,Aug,189279.0
South,Oct,155338.0
Central,Jul,165212.0
Central,Jan,154871.0
East,Aug,205445.0
Central,Nov,153411.0
South,Feb,145001.0
West,Mar,208629.0
Central,Feb,163160.0
South,Dec,144137.0
East,Feb,200928.0
South,May,152524.0
West,Dec,263887.0
West,Sep,186275.0
West,May,190915.0
West,Feb,154039.0
