category,month,total_sales,total_profit
Furniture,Sep,221957.0,37750.0
Furniture,Oct,206189.0,38078.0
Furniture,Mar,249524.0,45877.0
Office Supplies,Feb,585116.0,103757.0
Technology,Jul,217145.0,37323.0
Office Supplies,Dec,642962.0,111577.0
Furniture,Aug,214370.0,39187.0
Office Supplies,Jul,593846.0,108209.0
Office Supplies,Jun,557932.0,102361.0
Technology,Sep,196573.0,35833.0
Technology,Dec,273827.0,49144.0
Technology,Jun,233100.0,42721.0
Office Supplies,Jan,663865.0,114514.0
Technology,Aug,210520.0,37082.0
Technology,Oct,255808.0,43789.0
Technology,Jan,214775.0,39134.0
Office Supplies,Mar,637107.0,106702.0
Office Supplies,Aug,576339.0,101737.0
Office Supplies,Sep,563009.0,99325.0
Office Supplies,Oct,641890.0,113300.0
Furniture,Nov,197864.0,34192.0
Office Supplies,Nov,581460.0,98681.0
Technology,May,204677.0,34079.0
Furniture,Feb,167244.0,31221.0
Office Supplies,Apr,597768.0,104017.0
Furniture,Jan,197774.0,34430.0
Furniture,Jun,195393.0,33776.0
Technology,Nov,241745.0,43075.0
Technology,Mar,185257.0,31728.0
Technology,Feb,195107.0,32041.0
Furniture,Apr,214330.0,38129.0
Technology,Apr,276671.0,47456.0
Furniture,Dec,243827.0,44802.0
Office Supplies,May,647734.0,116076.0
Furniture,Jul,184364.0,32683.0
Furniture,May,199693.0,37106.0
