region,month_name,total_sales
South,Mar,241419.0
South,Jan,219738.0
East,Apr,377217.0
East,Nov,336267.0
Central,May,274754.0
East,Mar,346309.0
Central,Oct,271973.0
South,Nov,230953.0
Central,Apr,286709.0
South,Jul,164783.0
Central,Mar,309788.0
East,Jan,361684.0
West,Apr,376783.0
East,Sep,324579.0
South,Sep,210124.0
West,Aug,322692.0
Central,Nov,261103.0
South,Feb,214589.0
West,Mar,355812.0
South,Dec,236982.0
East,Feb,365803.0
West,Dec,432518.0
West,Sep,363773.0
Central,Sep,255702.0
South,Aug,207258.0
East,Jun,315878.0
West,Jan,396815.0
South,Apr,229945.0
Central,Dec,292661.0
West,Oct,369518.0
Central,Jun,260307.0
Central,Aug,296160.0
East,Oct,410817.0
West,Jun,355532.0
West,Jul,364817.0
West,Nov,369536.0
East,Dec,376095.0
South,Jun,227655.0
East,Jul,362091.0
East,May,358004.0
South,Oct,252253.0
Central,Jul,290442.0
Central,Jan,287083.0
East,Aug,328253.0
Central,Feb,290363.0
South,May,247465.0
West,May,361378.0
West,Feb,274969.0
