region,month_name,total_sales
South,Mar,179289.0
South,Jan,144026.0
East,Apr,247884.0
East,Nov,234829.0
Central,May,195471.0
East,Mar,243624.0
Central,Oct,179663.0
South,Nov,141962.0
Central,Apr,198807.0
South,Jul,102796.0
Central,Mar,218506.0
East,Jan,256001.0
West,Apr,249063.0
East,Sep,217160.0
South,Sep,152498.0
West,Aug,219257.0
Central,Nov,173402.0
South,Feb,155811.0
West,Mar,248609.0
South,Dec,169575.0
East,Feb,227946.0
West,Dec,290624.0
West,Sep,231798.0
Central,Sep,184237.0
South,Aug,147121.0
East,Jun,209568.0
West,Jan,261612.0
South,Apr,138383.0
Central,Dec,189729.0
West,Oct,250785.0
Central,Jun,173508.0
Central,Aug,195174.0
East,Oct,295420.0
West,Jun,245632.0
West,Jul,239073.0
West,Nov,250248.0
East,Dec,254348.0
South,Jun,134353.0
East,Jul,221223.0
East,May,245188.0
South,Oct,176632.0
Central,Jul,197835.0
Central,Jan,177222.0
East,Aug,233480.0
Central,Feb,193048.0
South,May,167624.0
West,May,230548.0
West,Feb,173257.0
