category,month,total_sales,total_profit
Furniture,Sep,188329.0,31532.0
Furniture,Oct,178990.0,33216.0
Furniture,Mar,215760.0,39696.0
Office Supplies,Feb,505422.0,89294.0
Technology,Jul,187345.0,33049.0
Office Supplies,Dec,557454.0,96955.0
Furniture,Aug,175798.0,31532.0
Office Supplies,Jul,507365.0,93662.0
Office Supplies,Jun,480331.0,88125.0
Technology,Sep,161350.0,28866.0
Technology,Dec,219071.0,38687.0
Technology,Jun,201416.0,36639.0
Office Supplies,Jan,554903.0,96182.0
Technology,Aug,186120.0,32562.0
Technology,Oct,231409.0,39621.0
Technology,Jan,185317.0,33927.0
Office Supplies,Mar,552176.0,93377.0
Office Supplies,Aug,488404.0,86886.0
Office Supplies,Sep,486655.0,86638.0
Office Supplies,Oct,546888.0,96898.0
Furniture,Nov,173121.0,29337.0
Office Supplies,Nov,498924.0,85810.0
Technology,May,177546.0,29732.0
Furniture,Feb,145790.0,27151.0
Office Supplies,Apr,489018.0,86719.0
Furniture,Jan,172789.0,30072.0
Furniture,Jun,163946.0,27133.0
Technology,Nov,202320.0,35205.0
Technology,Mar,164740.0,27846.0
Technology,Feb,159104.0,26931.0
Furniture,Apr,192835.0,34399.0
Technology,Apr,221688.0,37581.0
Furniture,Dec,179230.0,31966.0
Office Supplies,May,546485.0,97635.0
Furniture,Jul,152906.0,26769.0
Furniture,May,171265.0,31746.0
