category,month,total_sales,total_profit
Furniture,Sep,215960.0,36832.0
Furniture,Oct,204848.0,37862.0
Furniture,Mar,246520.0,45092.0
Office Supplies,Feb,579943.0,102834.0
Technology,Jul,213938.0,36798.0
Office Supplies,Dec,635403.0,110536.0
Furniture,Aug,211128.0,38379.0
Office Supplies,Jul,580152.0,105527.0
Office Supplies,Jun,554475.0,101903.0
Technology,Sep,195450.0,35617.0
Technology,Dec,271384.0,48633.0
Technology,Jun,230555.0,42400.0
Office Supplies,Jan,650121.0,112214.0
Technology,Aug,205273.0,35796.0
Technology,Oct,254064.0,43465.0
Technology,Jan,212395.0,38638.0
Office Supplies,Mar,630028.0,105640.0
Office Supplies,Aug,571638.0,100853.0
Office Supplies,Sep,560063.0,98801.0
Office Supplies,Oct,631570.0,111407.0
Furniture,Nov,195020.0,33464.0
Office Supplies,Nov,576528.0,97892.0
Technology,May,203370.0,33808.0
Furniture,Feb,166628.0,31128.0
Office Supplies,Apr,589216.0,102542.0
Furniture,Jan,195043.0,33946.0
Furniture,Jun,192733.0,33265.0
Technology,Nov,241269.0,42951.0
Technology,Mar,183285.0,31288.0
Technology,Feb,194206.0,31819.0
Furniture,Apr,213038.0,37868.0
Technology,Apr,274560.0,47065.0
Furniture,Dec,241810.0,44453.0
Office Supplies,May,640603.0,114994.0
Furniture,Jul,182490.0,32391.0
Furniture,May,197369.0,36648.0
