category,month,total_sales,total_profit
Furniture,Sep,215960.0,36832.0
Furniture,Oct,205620.0,37947.0
Furniture,Mar,247417.0,45280.0
Office Supplies,Feb,581995.0,103226.0
Technology,Jul,215209.0,37025.0
Office Supplies,Dec,638583.0,111050.0
Furniture,Aug,213157.0,38972.0
Office Supplies,Jul,586799.0,106929.0
Office Supplies,Jun,556136.0,102155.0
Technology,Sep,196307.0,35778.0
Technology,Dec,273013.0,48971.0
Technology,Jun,232548.0,42618.0
Office Supplies,Jan,661482.0,114062.0
Technology,Aug,209609.0,36919.0
Technology,Oct,254542.0,43584.0
Technology,Jan,213500.0,38840.0
Office Supplies,Mar,633616.0,106247.0
Office Supplies,Aug,572419.0,100992.0
Office Supplies,Sep,561170.0,99033.0
Office Supplies,Oct,634484.0,111976.0
Furniture,Nov,195886.0,33673.0
Office Supplies,Nov,578981.0,98291.0
Technology,May,203479.0,33820.0
Furniture,Feb,167032.0,31182.0
Office Supplies,Apr,593651.0,103177.0
Furniture,Jan,196780.0,34243.0
Furniture,Jun,192829.0,33289.0
Technology,Nov,241269.0,42951.0
Technology,Mar,184413.0,31543.0
Technology,Feb,194694.0,31950.0
Furniture,Apr,213206.0,37892.0
Technology,Apr,275982.0,47370.0
Furniture,Dec,242529.0,44537.0
Office Supplies,May,640806.0,115054.0
Furniture,Jul,183372.0,32515.0
Furniture,May,198391.0,36808.0
