category,month,total_sales,total_profit
Furniture,Sep,221957.0,37750.0
Furniture,Oct,206189.0,38078.0
Furniture,Mar,249785.0,45945.0
Office Supplies,Feb,585477.0,103793.0
Technology,Jul,217428.0,37364.0
Office Supplies,Dec,643419.0,111657.0
Furniture,Aug,215091.0,39240.0
Office Supplies,Jul,594267.0,108274.0
Office Supplies,Jun,558861.0,102450.0
Technology,Sep,196880.0,35857.0
Technology,Dec,273827.0,49144.0
Technology,Jun,233217.0,42744.0
Office Supplies,Jan,664943.0,114643.0
Technology,Aug,210928.0,37198.0
Technology,Oct,255808.0,43789.0
Technology,Jan,215167.0,39220.0
Office Supplies,Mar,637388.0,106772.0
Office Supplies,Aug,576974.0,101880.0
Office Supplies,Sep,563534.0,99409.0
Office Supplies,Oct,643449.0,113549.0
Furniture,Nov,199179.0,34472.0
Office Supplies,Nov,582644.0,98949.0
Technology,May,204677.0,34079.0
Furniture,Feb,167551.0,31296.0
Office Supplies,Apr,598649.0,104155.0
Furniture,Jan,198430.0,34552.0
Furniture,Jun,195877.0,33834.0
Technology,Nov,242054.0,43129.0
Technology,Mar,186219.0,31889.0
Technology,Feb,196025.0,32252.0
Furniture,Apr,214330.0,38129.0
Technology,Apr,276671.0,47456.0
Furniture,Dec,244183.0,44877.0
Office Supplies,May,650718.0,116375.0
Furniture,Jul,184627.0,32741.0
Furniture,May,200154.0,37189.0
