region,month_name,total_sales
South,Mar,214264.0
South,Jan,198209.0
East,Apr,329737.0
East,Nov,297000.0
Central,May,249335.0
East,Mar,306350.0
Central,Oct,228074.0
South,Nov,199434.0
Central,Apr,250713.0
South,Jul,138777.0
Central,Mar,274613.0
East,Jan,315324.0
West,Apr,336310.0
East,Sep,290403.0
South,Sep,196295.0
West,Aug,286408.0
Central,Nov,220931.0
South,Feb,184156.0
West,Mar,325231.0
South,Dec,209589.0
East,Feb,304793.0
West,Dec,394650.0
West,Sep,314639.0
Central,Sep,220364.0
South,Aug,186280.0
East,Jun,284087.0
West,Jan,345062.0
South,Apr,206423.0
Central,Dec,254042.0
West,Oct,319934.0
Central,Jun,226977.0
Central,Aug,263124.0
East,Oct,364631.0
West,Jun,320823.0
West,Jul,324688.0
West,Nov,331301.0
East,Dec,340244.0
South,Jun,182402.0
East,Jul,312012.0
East,May,318313.0
South,Oct,228215.0
Central,Jul,259573.0
Central,Jan,247744.0
East,Aug,291230.0
Central,Feb,248656.0
South,May,216082.0
West,May,319104.0
West,Feb,235231.0
