region,month_name,total_sales
South,Mar,255641.0
South,Jan,244983.0
East,Apr,401628.0
East,Nov,360254.0
Central,May,296609.0
East,Mar,385611.0
Central,Oct,297633.0
South,Nov,244800.0
Central,Apr,318280.0
South,Jul,184488.0
Central,Mar,334581.0
East,Jan,397263.0
West,Apr,415368.0
East,Sep,373988.0
South,Sep,221555.0
West,Aug,352740.0
Central,Nov,285943.0
South,Feb,230760.0
West,Mar,381653.0
South,Dec,260084.0
East,Feb,394811.0
West,Dec,470619.0
West,Sep,406390.0
Central,Sep,272480.0
South,Aug,233199.0
East,Jun,353870.0
West,Jan,435117.0
South,Apr,251196.0
Central,Dec,326137.0
West,Oct,405892.0
Central,Jun,297433.0
Central,Aug,317154.0
East,Oct,426005.0
West,Jun,387789.0
West,Jul,394641.0
West,Nov,396721.0
East,Dec,412956.0
South,Jun,239055.0
East,Jul,397968.0
East,May,380471.0
South,Oct,282538.0
Central,Jul,329633.0
Central,Jan,306562.0
East,Aug,355878.0
Central,Feb,313901.0
South,May,272219.0
West,May,396849.0
West,Feb,293668.0
