region,month_name,total_sales
South,Mar,193575.0
South,Jan,176641.0
East,Apr,299021.0
East,Nov,270369.0
Central,May,215148.0
East,Mar,278197.0
Central,Oct,201754.0
South,Nov,174017.0
Central,Apr,217296.0
South,Jul,120198.0
Central,Mar,233321.0
East,Jan,284724.0
West,Apr,297085.0
East,Sep,246439.0
South,Sep,173167.0
West,Aug,247783.0
Central,Nov,195353.0
South,Feb,171714.0
West,Mar,278562.0
South,Dec,187860.0
East,Feb,262366.0
West,Dec,340912.0
West,Sep,280971.0
Central,Sep,202566.0
South,Aug,168581.0
East,Jun,256920.0
West,Jan,307268.0
South,Apr,164409.0
Central,Dec,220466.0
West,Oct,279715.0
Central,Jun,206791.0
Central,Aug,220686.0
East,Oct,336253.0
West,Jun,288166.0
West,Jul,291139.0
West,Nov,286681.0
East,Dec,298403.0
South,Jun,157944.0
East,Jul,271889.0
East,May,283168.0
South,Oct,203519.0
Central,Jul,221384.0
Central,Jan,208299.0
East,Aug,261816.0
Central,Feb,225763.0
South,May,194741.0
West,May,277770.0
West,Feb,198144.0
