region,month_name,total_sales
South,Mar,243042.0
South,Jan,221422.0
East,Apr,381787.0
East,Nov,340490.0
Central,May,277417.0
East,Mar,358198.0
Central,Oct,274607.0
South,Nov,233965.0
Central,Apr,294206.0
South,Jul,166853.0
Central,Mar,313600.0
East,Jan,363702.0
West,Apr,380388.0
East,Sep,330459.0
South,Sep,212643.0
West,Aug,327723.0
Central,Nov,265389.0
South,Feb,215024.0
West,Mar,359566.0
South,Dec,237899.0
East,Feb,368178.0
West,Dec,438591.0
West,Sep,366536.0
Central,Sep,260751.0
South,Aug,208480.0
East,Jun,319612.0
West,Jan,403430.0
South,Apr,242623.0
Central,Dec,303199.0
West,Oct,373391.0
Central,Jun,262640.0
Central,Aug,300767.0
East,Oct,413361.0
West,Jun,362499.0
West,Jul,368134.0
West,Nov,375913.0
East,Dec,380566.0
South,Jun,229099.0
East,Jul,374057.0
East,May,361297.0
South,Oct,253440.0
Central,Jul,297775.0
Central,Jan,289571.0
East,Aug,331965.0
Central,Feb,296702.0
South,May,253373.0
West,May,365386.0
West,Feb,277866.0
