region,month_name,total_sales
South,Mar,242665.0
South,Jan,220778.0
East,Apr,379161.0
East,Nov,338554.0
Central,May,276284.0
East,Mar,356522.0
Central,Oct,272763.0
South,Nov,233089.0
Central,Apr,292733.0
South,Jul,165624.0
Central,Mar,310846.0
East,Jan,362600.0
West,Apr,378322.0
East,Sep,328796.0
South,Sep,211237.0
West,Aug,326424.0
Central,Nov,262138.0
South,Feb,214863.0
West,Mar,358697.0
South,Dec,237899.0
East,Feb,367905.0
West,Dec,433438.0
West,Sep,365214.0
Central,Sep,258527.0
South,Aug,208256.0
East,Jun,317410.0
West,Jan,400562.0
South,Apr,241782.0
Central,Dec,302397.0
West,Oct,370766.0
Central,Jun,261936.0
Central,Aug,298854.0
East,Oct,411097.0
West,Jun,359763.0
West,Jul,366459.0
West,Nov,371836.0
East,Dec,378676.0
South,Jun,228395.0
East,Jul,373567.0
East,May,360071.0
South,Oct,253176.0
Central,Jul,295044.0
Central,Jan,287850.0
East,Aug,330486.0
Central,Feb,292744.0
South,May,252777.0
West,May,363915.0
West,Feb,276655.0
