segment,month_name,total_sales,total_profit
Corporate,Oct,414985.0,71129.0
Home Office,Jul,242873.0,44298.0
Consumer,Jul,598606.0,105215.0
Corporate,Mar,339532.0,56523.0
Consumer,Nov,587186.0,100612.0
Home Office,Aug,207200.0,37564.0
Consumer,Aug,608673.0,108355.0
Corporate,Aug,335919.0,57811.0
Home Office,Apr,219724.0,38480.0
Consumer,Jun,581229.0,104846.0
Consumer,May,646383.0,114396.0
Home Office,Sep,201401.0,35579.0
Corporate,Jul,338715.0,60020.0
Corporate,Dec,419498.0,72579.0
Corporate,May,369591.0,65755.0
Corporate,Apr,389128.0,66846.0
Home Office,May,223207.0,40822.0
Home Office,Jan,216859.0,39974.0
Home Office,Jun,201129.0,36935.0
Consumer,Sep,608729.0,108062.0
Home Office,Mar,242748.0,40591.0
Consumer,Apr,658802.0,116482.0
Home Office,Nov,214416.0,37576.0
Home Office,Oct,238856.0,42362.0
Consumer,Dec,682978.0,123671.0
Corporate,Nov,394531.0,67910.0
Corporate,Sep,341768.0,60896.0
Corporate,Feb,381423.0,65565.0
Home Office,Feb,193391.0,35193.0
Consumer,Mar,668188.0,118266.0
Consumer,Oct,648893.0,113878.0
Corporate,Jan,459700.0,78635.0
Consumer,Jan,586922.0,102162.0
Corporate,Jun,371529.0,66807.0
Home Office,Dec,234831.0,40387.0
Consumer,Feb,568270.0,102121.0
