state,total_sales,total_customers
Alabama,55660.0,24
Arizona,317841.0,84
Arkansas,55819.0,6
California,2167198.0,522
Colorado,252471.0,61
Connecticut,80279.0,19
Delaware,79057.0,17
District of Columbia,6729.0,2
Florida,401752.0,85
Georgia,146606.0,62
Illinois,485260.0,133
Indiana,127914.0,33
Iowa,25146.0,13
Kansas,36327.0,4
Kentucky,266804.0,41
Louisiana,57727.0,24
Maryland,37983.0,11
Massachusetts,131026.0,35
Michigan,223001.0,48
Minnesota,173230.0,33
Mississippi,61710.0,14
Missouri,70410.0,23
Nebraska,3271.0,5
Nevada,17404.0,13
New Hampshire,26340.0,9
New Jersey,176563.0,38
New Mexico,5662.0,8
New York,1090048.0,283
North Carolina,314599.0,94
Ohio,539712.0,136
Oklahoma,40550.0,9
Oregon,35846.0,5
Pennsylvania,595383.0,152
Rhode Island,58340.0,13
South Dakota,2397.0,4
Tennessee,171386.0,46
Texas,1068746.0,258
Utah,65909.0,20
Virginia,239015.0,57
Washington,501418.0,139
Wisconsin,83634.0,30
