segment,month_name,total_sales,total_profit
Corporate,Oct,366885.0,63725.0
Home Office,Jul,229243.0,42375.0
Consumer,Jul,548154.0,95858.0
Corporate,Mar,315221.0,53735.0
Consumer,Nov,519464.0,88915.0
Home Office,Aug,196438.0,35536.0
Consumer,Aug,569697.0,101748.0
Corporate,Aug,320908.0,55321.0
Home Office,Apr,209299.0,36437.0
Consumer,Jun,540663.0,97328.0
Consumer,May,602543.0,106822.0
Home Office,Sep,187569.0,32892.0
Corporate,Jul,312361.0,55965.0
Corporate,Dec,401099.0,69454.0
Corporate,May,350153.0,62275.0
Corporate,Apr,365560.0,62869.0
Home Office,May,212301.0,38845.0
Home Office,Jan,204867.0,37844.0
Home Office,Jun,185929.0,34310.0
Consumer,Sep,566276.0,100406.0
Home Office,Mar,229789.0,38260.0
Consumer,Apr,618017.0,109076.0
Home Office,Nov,202574.0,35598.0
Home Office,Oct,226165.0,39956.0
Consumer,Dec,642526.0,116058.0
Corporate,Nov,373827.0,64320.0
Corporate,Sep,323731.0,57881.0
Corporate,Feb,334689.0,55536.0
Home Office,Feb,180539.0,32692.0
Consumer,Mar,620641.0,109930.0
Consumer,Oct,607904.0,107164.0
Corporate,Jan,426962.0,71989.0
Consumer,Jan,542389.0,95273.0
Corporate,Jun,346822.0,62817.0
Home Office,Dec,222872.0,38210.0
Consumer,Feb,520739.0,94996.0
