category,month,total_sales,total_profit
Furniture,Sep,248612.0,43001.0
Furniture,Oct,231040.0,41786.0
Furniture,Mar,271069.0,49532.0
Office Supplies,Feb,634303.0,113006.0
Technology,Jul,252855.0,43380.0
Office Supplies,Dec,708796.0,123151.0
Furniture,Aug,228273.0,41864.0
Office Supplies,Jul,639798.0,116133.0
Office Supplies,Jun,615760.0,112424.0
Technology,Sep,218948.0,39610.0
Technology,Dec,301208.0,53826.0
Technology,Jun,254422.0,46470.0
Office Supplies,Jan,712298.0,123302.0
Technology,Aug,227690.0,40131.0
Technology,Oct,281920.0,48580.0
Technology,Jan,243563.0,43512.0
Office Supplies,Mar,697324.0,118094.0
Office Supplies,Aug,637859.0,111856.0
Office Supplies,Sep,618210.0,109741.0
Office Supplies,Oct,699710.0,122905.0
Furniture,Nov,213333.0,36807.0
Office Supplies,Nov,641384.0,109306.0
Technology,May,227238.0,38673.0
Furniture,Feb,195872.0,36553.0
Office Supplies,Apr,659438.0,115365.0
Furniture,Jan,222677.0,39091.0
Furniture,Jun,210967.0,36881.0
Technology,Nov,258391.0,46397.0
Technology,Mar,201119.0,34803.0
Technology,Feb,211588.0,34700.0
Furniture,Apr,234603.0,41835.0
Technology,Apr,302854.0,51799.0
Furniture,Dec,263458.0,48012.0
Office Supplies,May,729638.0,130852.0
Furniture,Jul,211369.0,35992.0
Furniture,May,223178.0,41199.0
