region,month_name,total_sales
South,Mar,216180.0
South,Jan,203101.0
East,Apr,334612.0
East,Nov,302130.0
Central,May,252966.0
East,Mar,310174.0
Central,Oct,231536.0
South,Nov,200928.0
Central,Apr,253019.0
South,Jul,140667.0
Central,Mar,278093.0
East,Jan,318766.0
West,Apr,341578.0
East,Sep,297066.0
South,Sep,196931.0
West,Aug,290444.0
Central,Nov,225003.0
South,Feb,192527.0
West,Mar,329294.0
South,Dec,220223.0
East,Feb,309083.0
West,Dec,398499.0
West,Sep,321576.0
Central,Sep,223461.0
South,Aug,190805.0
East,Jun,288638.0
West,Jan,357188.0
South,Apr,210142.0
Central,Dec,256272.0
West,Oct,324142.0
Central,Jun,231666.0
Central,Aug,267083.0
East,Oct,368946.0
West,Jun,327645.0
West,Jul,327940.0
West,Nov,336638.0
East,Dec,348341.0
South,Jun,194584.0
East,Jul,316422.0
East,May,329931.0
South,Oct,230160.0
Central,Jul,263319.0
Central,Jan,251441.0
East,Aug,295086.0
Central,Feb,251064.0
South,May,223167.0
West,May,323306.0
West,Feb,239653.0
