region,month_name,total_sales
South,Mar,209291.0
South,Jan,196784.0
East,Apr,324258.0
East,Nov,293131.0
Central,May,244380.0
East,Mar,299686.0
Central,Oct,222525.0
South,Nov,192901.0
Central,Apr,246385.0
South,Jul,134413.0
Central,Mar,261539.0
East,Jan,309896.0
West,Apr,330551.0
East,Sep,284688.0
South,Sep,194513.0
West,Aug,278324.0
Central,Nov,216810.0
South,Feb,180824.0
West,Mar,308233.0
South,Dec,203509.0
East,Feb,299278.0
West,Dec,384805.0
West,Sep,300977.0
Central,Sep,216158.0
South,Aug,184062.0
East,Jun,280905.0
West,Jan,338713.0
South,Apr,198540.0
Central,Dec,245999.0
West,Oct,313685.0
Central,Jun,221036.0
Central,Aug,260741.0
East,Oct,357600.0
West,Jun,315567.0
West,Jul,319622.0
West,Nov,327611.0
East,Dec,332304.0
South,Jun,179415.0
East,Jul,307714.0
East,May,305700.0
South,Oct,217686.0
Central,Jul,243708.0
Central,Jan,243332.0
East,Aug,285063.0
Central,Feb,242726.0
South,May,211725.0
West,May,304065.0
West,Feb,229242.0
