category,month,total_sales,total_profit
Furniture,Sep,256363.0,44555.0
Furniture,Oct,241632.0,42928.0
Furniture,Mar,279186.0,51226.0
Office Supplies,Feb,660166.0,117357.0
Technology,Jul,261408.0,45198.0
Office Supplies,Dec,732790.0,127354.0
Furniture,Aug,235962.0,42887.0
Office Supplies,Jul,678113.0,123269.0
Office Supplies,Jun,647037.0,118245.0
Technology,Sep,230658.0,41566.0
Technology,Dec,306688.0,54766.0
Technology,Jun,260459.0,47704.0
Office Supplies,Jan,756949.0,131407.0
Technology,Aug,235540.0,41453.0
Technology,Oct,289400.0,49950.0
Technology,Jan,252607.0,44993.0
Office Supplies,Mar,732839.0,123392.0
Office Supplies,Aug,657758.0,115599.0
Office Supplies,Sep,642133.0,114197.0
Office Supplies,Oct,729284.0,128222.0
Furniture,Nov,223521.0,38596.0
Office Supplies,Nov,678761.0,115178.0
Technology,May,236895.0,40341.0
Furniture,Feb,204209.0,38153.0
Office Supplies,Apr,688860.0,120903.0
Furniture,Jan,232964.0,40966.0
Furniture,Jun,217076.0,37863.0
Technology,Nov,268062.0,47969.0
Technology,Mar,211049.0,36519.0
Technology,Feb,218457.0,35722.0
Furniture,Apr,243583.0,43226.0
Technology,Apr,313038.0,53277.0
Furniture,Dec,273505.0,49797.0
Office Supplies,May,753511.0,135006.0
Furniture,Jul,217758.0,37075.0
Furniture,May,230561.0,42346.0
