category,month,total_sales,total_profit
Furniture,Sep,186182.0,31146.0
Furniture,Oct,174465.0,32356.0
Furniture,Mar,210418.0,38668.0
Office Supplies,Feb,482014.0,84968.0
Technology,Jul,180438.0,31899.0
Office Supplies,Dec,546882.0,94981.0
Furniture,Aug,170899.0,30740.0
Office Supplies,Jul,487657.0,89698.0
Office Supplies,Jun,459024.0,84736.0
Technology,Sep,156865.0,28181.0
Technology,Dec,213135.0,37528.0
Technology,Jun,200156.0,36398.0
Office Supplies,Jan,534409.0,92344.0
Technology,Aug,181136.0,31757.0
Technology,Oct,219288.0,36626.0
Technology,Jan,180642.0,33121.0
Office Supplies,Mar,543147.0,91973.0
Office Supplies,Aug,473264.0,84370.0
Office Supplies,Sep,474662.0,84508.0
Office Supplies,Oct,532759.0,94269.0
Furniture,Nov,170597.0,28935.0
Office Supplies,Nov,466721.0,79407.0
Technology,May,175421.0,29410.0
Furniture,Feb,138475.0,26071.0
Office Supplies,Apr,476819.0,84472.0
Furniture,Jan,168266.0,29307.0
Furniture,Jun,160409.0,26601.0
Technology,Nov,199895.0,34846.0
Technology,Mar,160502.0,27250.0
Technology,Feb,154595.0,26165.0
Furniture,Apr,188297.0,33516.0
Technology,Apr,216533.0,36671.0
Furniture,Dec,174759.0,31216.0
Office Supplies,May,524937.0,93223.0
Furniture,Jul,144255.0,25277.0
Furniture,May,168250.0,31222.0
