category,month,total_sales,total_profit
Furniture,Sep,163728.0,27003.0
Furniture,Oct,155010.0,29018.0
Furniture,Mar,190200.0,35272.0
Office Supplies,Feb,414191.0,73842.0
Technology,Jul,155326.0,27530.0
Office Supplies,Dec,478290.0,82960.0
Furniture,Aug,148495.0,26790.0
Office Supplies,Jul,394647.0,73019.0
Office Supplies,Jun,373108.0,67670.0
Technology,Sep,121391.0,21862.0
Technology,Dec,176322.0,30674.0
Technology,Jun,169915.0,31259.0
Office Supplies,Jan,443353.0,78007.0
Technology,Aug,151657.0,26165.0
Technology,Oct,191928.0,31400.0
Technology,Jan,157538.0,29132.0
Office Supplies,Mar,448295.0,74351.0
Office Supplies,Aug,400018.0,71702.0
Office Supplies,Sep,389264.0,67841.0
Office Supplies,Oct,454777.0,79039.0
Furniture,Nov,148099.0,24865.0
Office Supplies,Nov,402959.0,67340.0
Technology,May,150381.0,24968.0
Furniture,Feb,122978.0,23240.0
Office Supplies,Apr,391545.0,67781.0
Furniture,Jan,145845.0,25489.0
Furniture,Jun,111678.0,19181.0
Technology,Nov,173316.0,30055.0
Technology,Mar,136545.0,23481.0
Technology,Feb,134248.0,22429.0
Furniture,Apr,155697.0,27354.0
Technology,Apr,168863.0,29042.0
Furniture,Dec,153769.0,27756.0
Office Supplies,May,442967.0,79167.0
Furniture,Jul,121969.0,21379.0
Furniture,May,147325.0,27671.0
