region,month_name,total_sales
South,Mar,185365.0
South,Jan,166058.0
East,Apr,264514.0
East,Nov,248502.0
Central,May,203459.0
East,Mar,255947.0
Central,Oct,191413.0
South,Nov,168043.0
Central,Apr,207875.0
South,Jul,110754.0
Central,Mar,226815.0
East,Jan,269705.0
West,Apr,273130.0
East,Sep,231533.0
South,Sep,161818.0
West,Aug,231338.0
Central,Nov,186865.0
South,Feb,162666.0
West,Mar,261540.0
South,Dec,181088.0
East,Feb,244161.0
West,Dec,307303.0
West,Sep,247726.0
Central,Sep,192016.0
South,Aug,155502.0
East,Jun,233762.0
West,Jan,277789.0
South,Apr,151977.0
Central,Dec,198922.0
West,Oct,261085.0
Central,Jun,187431.0
Central,Aug,207193.0
East,Oct,310160.0
West,Jun,266432.0
West,Jul,270448.0
West,Nov,266102.0
East,Dec,264492.0
South,Jun,148717.0
East,Jul,244284.0
East,May,258274.0
South,Oct,191351.0
Central,Jul,207798.0
Central,Jan,192671.0
East,Aug,246441.0
Central,Feb,214385.0
South,May,179902.0
West,May,249070.0
West,Feb,182967.0
