region,month_name,total_sales
South,Mar,241104.0
South,Jan,218147.0
East,Apr,376765.0
East,Nov,334801.0
Central,May,272843.0
East,Mar,343194.0
Central,Oct,270627.0
South,Nov,228985.0
Central,Apr,285869.0
South,Jul,163149.0
Central,Mar,309446.0
East,Jan,359143.0
West,Apr,373532.0
East,Sep,321263.0
South,Sep,209412.0
West,Aug,321242.0
Central,Nov,259816.0
South,Feb,212864.0
West,Mar,352104.0
South,Dec,236295.0
East,Feb,364204.0
West,Dec,429570.0
West,Sep,363182.0
Central,Sep,254090.0
South,Aug,206253.0
East,Jun,315301.0
West,Jan,395465.0
South,Apr,227152.0
Central,Dec,288933.0
West,Oct,368085.0
Central,Jun,256579.0
Central,Aug,293884.0
East,Oct,409543.0
West,Jun,354058.0
West,Jul,361067.0
West,Nov,366999.0
East,Dec,373712.0
South,Jun,219620.0
East,Jul,360685.0
East,May,356776.0
South,Oct,251337.0
Central,Jul,288807.0
Central,Jan,285378.0
East,Aug,325976.0
Central,Feb,289768.0
South,May,246332.0
West,May,357885.0
West,Feb,271946.0
