segment,month_name,total_sales,total_profit
Corporate,Oct,428556.0,73814.0
Home Office,Jul,271422.0,49083.0
Consumer,Jul,636629.0,111571.0
Corporate,Mar,351045.0,58649.0
Consumer,Nov,615805.0,106211.0
Home Office,Aug,211800.0,38214.0
Consumer,Aug,639961.0,114012.0
Corporate,Aug,351961.0,60722.0
Home Office,Apr,230898.0,40558.0
Consumer,Jun,631773.0,113453.0
Consumer,May,675834.0,119439.0
Home Office,Sep,213656.0,37960.0
Corporate,Jul,349864.0,61685.0
Corporate,Dec,443057.0,76915.0
Corporate,May,381190.0,68006.0
Corporate,Apr,415104.0,70776.0
Home Office,May,234340.0,42966.0
Home Office,Jan,226023.0,41365.0
Home Office,Jun,212541.0,38557.0
Consumer,Sep,631856.0,111873.0
Home Office,Mar,252806.0,42496.0
Consumer,Apr,684618.0,120882.0
Home Office,Nov,227372.0,40031.0
Home Office,Oct,250091.0,44182.0
Consumer,Dec,724912.0,131492.0
Corporate,Nov,404791.0,69933.0
Corporate,Sep,367239.0,64178.0
Corporate,Feb,394090.0,67837.0
Home Office,Feb,201667.0,36632.0
Consumer,Mar,699390.0,124233.0
Consumer,Oct,680819.0,118751.0
Corporate,Jan,472255.0,80831.0
Consumer,Jan,621612.0,108003.0
Corporate,Jun,381718.0,68499.0
Home Office,Dec,243979.0,42033.0
Consumer,Feb,591607.0,106060.0
