region,month_name,total_sales
South,Mar,247062.0
South,Jan,224413.0
East,Apr,389707.0
East,Nov,350075.0
Central,May,284895.0
East,Mar,367159.0
Central,Oct,287369.0
South,Nov,238263.0
Central,Apr,301759.0
South,Jul,173672.0
Central,Mar,318590.0
East,Jan,380775.0
West,Apr,391698.0
East,Sep,343007.0
South,Sep,215391.0
West,Aug,337427.0
Central,Nov,272141.0
South,Feb,217963.0
West,Mar,369491.0
South,Dec,242052.0
East,Feb,379026.0
West,Dec,455113.0
West,Sep,387898.0
Central,Sep,264394.0
South,Aug,215905.0
East,Jun,339708.0
West,Jan,415115.0
South,Apr,245610.0
Central,Dec,313904.0
West,Oct,381841.0
Central,Jun,276771.0
Central,Aug,308468.0
East,Oct,419960.0
West,Jun,373961.0
West,Jul,382614.0
West,Nov,386948.0
East,Dec,396718.0
South,Jun,232874.0
East,Jul,387021.0
East,May,369888.0
South,Oct,266894.0
Central,Jul,313408.0
Central,Jan,297979.0
East,Aug,341820.0
Central,Feb,302094.0
South,May,259545.0
West,May,374053.0
West,Feb,287426.0
