region,month_name,total_sales
South,Mar,156333.0
Central,Sep,167880.0
South,Aug,136371.0
South,Jan,136110.0
East,Jun,182916.0
West,Jan,241836.0
South,Apr,127655.0
East,Apr,214492.0
East,Nov,215923.0
Central,Dec,167920.0
West,Oct,233425.0
Central,May,181998.0
Central,Jun,164297.0
East,Mar,214671.0
Central,Aug,171472.0
East,Oct,268776.0
Central,Oct,168372.0
South,Nov,134868.0
West,Jun,208400.0
Central,Apr,186000.0
South,Jul,97280.0
West,Jul,220578.0
West,Nov,235372.0
Central,Mar,210287.0
East,Jan,229084.0
West,Apr,218635.0
East,Sep,202445.0
East,Dec,234735.0
South,Jun,123481.0
East,Jul,204309.0
East,May,218015.0
South,Sep,135620.0
West,Aug,208460.0
South,Oct,164027.0
Central,Jul,173486.0
Central,Jan,161877.0
East,Aug,214227.0
Central,Nov,159849.0
South,Feb,147670.0
West,Mar,219782.0
Central,Feb,178584.0
South,Dec,156670.0
East,Feb,214591.0
South,May,157618.0
West,Dec,273919.0
West,Sep,204825.0
West,May,211212.0
West,Feb,162213.0
