category,month,total_sales,total_profit
Furniture,Sep,276509.0,48111.0
Furniture,Oct,273949.0,49149.0
Furniture,Mar,301851.0,55402.0
Office Supplies,Feb,739493.0,131837.0
Technology,Jul,308541.0,51800.0
Office Supplies,Dec,824967.0,142100.0
Furniture,Aug,261780.0,47025.0
Office Supplies,Jul,740240.0,134068.0
Office Supplies,Jun,724835.0,131900.0
Technology,Sep,258528.0,45547.0
Technology,Dec,341101.0,61832.0
Technology,Jun,308413.0,55231.0
Office Supplies,Jan,830210.0,145777.0
Technology,Aug,259764.0,46173.0
Technology,Oct,324040.0,55091.0
Technology,Jan,288080.0,50837.0
Office Supplies,Mar,804507.0,136143.0
Office Supplies,Aug,724430.0,127518.0
Office Supplies,Sep,732098.0,130488.0
Office Supplies,Oct,809710.0,141513.0
Furniture,Nov,248346.0,42911.0
Office Supplies,Nov,742802.0,126391.0
Technology,May,269812.0,45503.0
Furniture,Feb,246123.0,46094.0
Office Supplies,Apr,761022.0,134024.0
Furniture,Jan,261624.0,45918.0
Furniture,Jun,240212.0,41330.0
Technology,Nov,291929.0,52536.0
Technology,Mar,236459.0,41241.0
Technology,Feb,245865.0,39919.0
Furniture,Apr,278386.0,49226.0
Technology,Apr,341913.0,58641.0
Furniture,Dec,296771.0,54443.0
Office Supplies,May,819042.0,146453.0
Furniture,Jul,249799.0,43176.0
Furniture,May,254654.0,46886.0
