region,month_name,total_sales
South,Mar,180305.0
South,Jan,147099.0
East,Apr,250616.0
East,Nov,236736.0
Central,May,196797.0
East,Mar,245957.0
Central,Oct,180190.0
South,Nov,143377.0
Central,Apr,200991.0
South,Jul,106654.0
Central,Mar,219504.0
East,Jan,260868.0
West,Apr,252206.0
East,Sep,221639.0
South,Sep,153860.0
West,Aug,221205.0
Central,Nov,176772.0
South,Feb,156550.0
West,Mar,251911.0
South,Dec,173214.0
East,Feb,234086.0
West,Dec,294926.0
West,Sep,237268.0
Central,Sep,185609.0
South,Aug,148863.0
East,Jun,213984.0
West,Jan,264845.0
South,Apr,145614.0
Central,Dec,192214.0
West,Oct,252263.0
Central,Jun,179964.0
Central,Aug,196665.0
East,Oct,297711.0
West,Jun,258629.0
West,Jul,252262.0
West,Nov,252005.0
East,Dec,256948.0
South,Jun,135635.0
East,Jul,225568.0
East,May,246620.0
South,Oct,178077.0
Central,Jul,199862.0
Central,Jan,179409.0
East,Aug,236806.0
Central,Feb,194102.0
South,May,169805.0
West,May,233498.0
West,Feb,175713.0
